4.222	2006	8.2	谁消灭了电动车(45928)
4.222	2003	7.9	杀死比尔(6874)
4.222	1998	9.0	追随(2579)
4.220	2002	7.4	撕裂的末日(5903)
4.219	1996	6.4	等待古夫曼(1449)
4.218	2007	8.7	我在伊朗长大(55442)
4.218	2004	7.8	万福玛丽亚(8645)
4.217	1998	8.4	极地恋人(2585)
4.215	1997	8.5	花火(1809)
4.214	1992	7.6	舞国英雄(1188)
4.214	2004	7.9	漫长的婚约(27721)
4.213	1996	7.8	冰血暴(608)
4.213	2004	8.3	谍影重重2(8665)
4.213	2002	8.0	尘世之间(6760)
4.213	1997	7.6	心理游戏(1625)
4.212	1993	9.4	霸王别姬(446)
4.210	2006	8.1	黑皮书(52042)
4.210	2007	7.8	决战犹马镇(54997)
4.209	1994	7.5	我们四个(324)
4.209	2007	8.1	史特拉莫：未来尚未命定(57845)
4.209	1997	7.6	趣味游戏(6975)
4.208	2005	7.3	救赎(44204)
4.208	1999	8.2	恋恋三季(2610)
4.206	2008	8.2	换子疑云(63062)
4.206	1995	7.9	十二猴子(32)
4.206	2004	8.5	Control Room(9018)
4.206	1996	7.2	小镇疑云(800)
4.206	2004	8.4	恋恋笔记本(8533)
4.206	1991	7.9	时间简史(6780)
4.205	2001	7.8	十一罗汉(4963)
4.204	1993	8.5	费城故事(508)
4.204	2003	8.7	大鱼(7147)
4.203	1992	7.7	迷人的四月(1177)
4.203	2004	6.6	雷管(8914)
4.203	2000	8.7	跳出我天地(3967)
4.202	2002	7.0	秘书(5617)
4.202	1999	8.5	关于我母亲的一切(3083)
4.202	2006	6.4	机器人之恋(53161)
4.202	2007	8.0	一样的月光(58706)
4.201	1997	8.1	睁开你的双眼(2594)
4.200	1999	8.3	飓风(3178)
4.200	1996	7.0	狂宴(994)
4.200	1994	8.2	克鲁伯(162)
4.199	1997	6.8	带枪的男人(1788)
4.199	1997	7.7	大家伙(1827)
4.198	2007	8.3	在人生的另一边(55555)
4.197	2002	8.0	地下气象(8011)
4.197	1996	7.8	哈姆雷特(1411)
4.197	2001	8.5	他傻瓜谁聪明(5890)
4.197	1995	7.7	屋顶上的轻骑兵(715)
4.196	1993	8.8	因父之名(475)
4.196	2002	8.2	永远的莉莉亚(6291)
4.196	2005	7.7	与歌同行(40819)
4.196	1992	7.3	情系我心(8010)
4.195	2002	8.4	猫鼠游戏(5989)
4.194	1994	6.7	看夜更(4336)
4.193	1990	8.5	君臣人子小命呜呼(1243)
4.192	2000	7.4	逐梦郁金香(4644)
4.192	1994	7.7	玛戈皇后(302)
4.192	1998	7.3	莎翁情史(2396)
4.191	2004	8.7	爱在日落黄昏时(8638)
4.190	2006	7.5	魔术师(47610)
4.189	2002	6.9	沉静的美国人(5876)
4.188	1998	6.5	巴比伦5号：水之魂(7649)
4.188	2001	7.6	爱在屋檐下(4880)
4.187	2002	7.6	阳光下的星期一(6571)
4.187	2002	8.2	Stevie(6269)
4.187	1998	7.3	杀戮赌场(3783)
4.187	2005	8.5	安然: 房间里最聪明的人(33154)
4.187	2000	8.1	几近成名(3897)
4.186	2001	8.8	赏金猎人：天国之扉(6283)
4.186	1999	7.4	桥(3822)
4.186	2002	7.9	西班牙公寓(6370)
4.185	2005	7.9	轮椅上的竞技(34153)
4.185	2004	7.6	杀死比尔2(7438)
4.185	2007	8.1	月之阴影(55176)
4.185	2002	8.5	黄昏的清兵卫(27741)
4.185	1992	8.2	今生情未了(26796)
4.184	1997	7.5	意外的春天(1719)
4.183	2000	7.4	卧虎藏龙(3996)
4.183	1999	8.3	喜马拉雅(4312)
4.182	2005	7.5	保持缄默(42197)
4.182	1995	8.1	理智与情感(17)
4.181	1996	8.6	猜火车(778)
4.181	1995	8.4	生命因你动听(62)
4.181	2006	8.8	当幸福来敲门(47099)
4.181	2004	7.7	挑战奇迹(7263)
4.181	1997	8.6	敲开天堂的门(32460)
4.180	2004	8.8	无人知晓(31437)
4.180	2002	8.0	第25小时(5954)
4.180	1996	8.0	寻找理查三世(1050)
4.179	2006	8.0	柳暗花明(52967)
4.179	2006	7.9	这就是英格兰(52952)
4.179	2000	8.2	黑暗的日子(7932)
4.178	1993	8.2	告别有情天(515)
4.178	2003	8.5	真爱至上(6942)
4.177	1991	8.3	两生花(1176)
4.176	1996	7.4	杀戮时刻(805)
4.176	2001	6.9	唇语惊魂(5516)
4.176	2005	7.7	最后的绞刑师(58808)
4.174	1999	7.5	我的父亲母亲(6668)
4.174	2001	9.3	河流与潮汐(7096)
4.173	1999	8.0	总有骄阳(3148)
4.173	1996	8.2	一级恐惧(628)
4.173	2005	8.4	战争之王(36529)
4.173	1993	8.5	布朗克斯的故事(428)
4.173	1999	7.3	老公不及格(2690)
4.173	2003	8.7	再见列宁(7323)
4.173	2007	6.8	君士坦丁之剑(65001)
4.172	2000	8.1	大逃杀(7022)
4.171	2003	8.0	易布拉辛先生和古兰经的花(7299)
4.171	1996	6.9	瓶装火箭(101)
4.171	2006	9.1	不可理喻之人(55156)
4.171	2003	9.0	End of the Century: The Story of the Ramones (USA)(27820)
4.171	1993	7.5	世纪的哭泣(2071)
4.170	1999	7.8	玩具总动员2(3114)
4.170	1993	7.2	无事生非(497)
4.170	2001	8.4	美丽天堂(5224)
4.170	2008	7.4	宗教的荒谬(59126)
4.168	2003	7.4	闪亮的日子(7260)
4.168	2006	6.4	霍元甲(46322)
4.168	1990	8.1	无语问苍天(3105)
4.168	1999	7.5	Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.(3182)
4.167	1995	8.2	白气球(80)
4.166	2001	7.6	你妈妈也一样(5225)
4.166	1994	8.2	疯狂店员(223)
4.166	1994	7.6	疯狂的乔治王(272)
4.164	2000	7.9	浓情巧克力(4014)
4.164	1996	8.1	惊世狂花(866)
4.163	1997	9.1	小鞋子(1900)
4.163	2004	8.0	怒火救援(7445)
4.162	2006	7.6	婚礼之后(50514)
4.162	2001	8.1	半梦半醒的人生(4873)
4.162	1997	8.0	忠奸人(1466)
4.161	2001	8.0	追求幸福(8131)
4.161	2002	7.7	末路小狂花(5446)
4.161	1999	8.5	钢铁巨人(2761)
4.160	2004	7.4	蝴蝶(7254)
4.160	2006	8.1	基督营(47999)
4.159	1995	8.3	盗火线(6)
4.159	2001	8.0	新娘的儿子(5607)
4.159	2008	8.1	飓风营救(59369)
4.159	1996	6.7	赌城纵横(2952)
4.157	2003	8.0	没有我的日子(6770)
4.156	2002	7.8	玛德莲堕落少女(6591)
4.156	2007	8.8	医疗内幕(53894)
4.155	2007	7.5	布鲁克斯先生(53129)
4.155	1999	7.4	硅谷传奇(8581)
4.154	2007	7.3	东方的承诺(55118)
4.153	2001	7.9	马樱丹(4978)
4.153	2008	7.2	闪电狗(63859)
4.153	1999	6.9	曼斯菲尔德庄园(3079)
4.153	1994	6.9	燃眉追击(349)
4.152	1998	7.4	最后一夜(3008)
4.152	2000	7.3	失恋排行榜(3481)
4.152	2008	6.8	阿帕鲁萨镇(61986)
4.151	2003	8.2	有你我不怕(7382)
4.151	1998	7.3	爱的初体验(2607)
4.151	1994	8.7	狮子王(364)
4.150	1994	7.7	浅坟(319)
4.150	2006	8.0	奇异的恩典(51471)
4.149	1994	8.5	东邪西毒(757)
4.149	1997	7.6	布朗夫人(1643)
4.149	1995	8.5	一级谋杀(280)
4.148	2006	8.6	红辣椒(52885)
4.148	2004	7.7	哈利·波特与阿兹卡班的囚徒(8368)
4.148	2006	8.7	难以忽视的真相(45950)
4.148	2005	7.7	哈利·波特与火焰杯(40815)
4.147	2003	7.7	盗佛线(27801)
4.146	2008	7.6	监狱生活(60753)
4.146	2003	7.8	神秘河(6870)
4.145	2003	8.2	航向热带岛屿的冰山(7365)
4.145	1991	8.3	油炸绿番茄(1271)
4.145	2002	8.3	春天的杜鹃(6542)
4.144	1999	8.2	木兰花(3160)
4.144	1995	7.8	理查三世(41)
4.143	2003	7.5	最后的武士(7143)
4.143	1995	8.2	新悲惨世界(73)
4.143	1992	6.8	激情之鱼(1187)
4.143	1995	8.5	开麦拉狂想曲(176)
4.143	2002	7.6	见证人(6041)
4.142	2001	8.7	抛开自我空间(7572)
4.142	2004	8.2	不良教育(8973)
4.141	2007	7.6	穿越大吉岭(55269)
4.140	2006	7.8	科学睡眠(48082)
4.139	1992	8.8	闻香识女人(3252)
4.139	1996	8.2	高加索的俘虏(1450)
4.139	2004	7.9	暴力街区(42718)
4.139	2008	8.6	老爷车(64614)
4.138	2005	8.4	斯蒂威.格瑞菲:未曝光的故事(36708)
4.138	1995	7.7	红潮风暴(161)
4.138	1997	7.8	樱桃的滋味(1859)
4.137	2001	7.1	鬼童院(4902)
4.137	2002	8.2	没有过去的男人(6286)
4.137	1997	7.6	玫瑰少年梦(1734)
4.136	2004	7.3	功夫(31878)
4.136	2000	7.4	拯救格雷斯(3831)
4.135	1992	8.2	丈夫、太太与情人(5339)
4.135	1994	7.4	罪孽天使(247)
4.135	2007	7.7	失踪宝贝(55290)
4.134	2005	8.0	希望与反抗(43376)
4.134	2002	7.4	美丽坏东西(6552)
4.134	1993	8.0	真实罗曼史(555)
4.134	2001	8.3	缺席的人(4881)
4.134	1997	7.9	尽善尽美(1784)
4.133	2004	7.1	死人的鞋子(40412)
4.133	2001	7.6	季风婚宴(5135)
4.133	1995	8.7	侧耳倾听(26903)
4.133	2006	6.9	祖母的孩子(42725)
4.133	2006	8.1	回归(44694)
4.133	1994	7.8	神父同志(299)
4.132	2008	7.4	摇滚黑帮(62849)
4.132	2008	8.1	飞出个未来大电影2：万背之兽(60161)
4.131	1999	7.2	一个都不能少(3289)
4.131	2002	8.6	科伦拜校园事件(5669)
4.130	1998	7.2	赌王之王(2231)
4.130	2004	7.5	机械师(8950)
4.129	2007	6.8	太坏了(54503)
4.129	2007	7.5	虎胆龙威4(53972)
4.128	2005	8.5	帝企鹅日记(34072)
4.128	1998	8.0	乐翻天(2359)
4.128	1992	7.9	大亨游戏(1095)
4.127	2006	7.8	丑闻笔记(49961)
4.127	2004	8.6	生命的舞动(31435)
4.125	2002	8.0	我要复仇(27592)
4.124	2003	8.2	奔腾年代(6565)
4.124	2002	7.5	我的军中情人(6762)
4.123	2007	7.7	穿越苍穹(54190)
4.122	2007	7.2	人类之城(58351)
4.122	2007	8.5	乌干达天空下(58309)
4.122	2007	6.6	蒙古王(58306)
4.122	2003	7.3	X战警2(6333)
4.122	2004	7.6	美丽家园(27432)
4.122	1993	8.1	奏鸣曲(26840)
4.121	2007	8.2	美国田园下的罪恶(59418)
4.120	2000	7.8	心灵访客(4019)
4.120	2006	7.8	硫磺岛的来信(50068)
4.120	2008	6.9	行动目标希特勒(64983)
4.120	1990	8.5	母亲的城堡(5840)
4.119	2004	7.1	夹心蛋糕(27831)
4.119	2000	7.8	逃狱三王(4027)
4.118	1994	6.5	杏花三月天(844)
4.118	2003	7.8	座头市(8370)
4.118	2003	8.5	狗镇(7371)
4.118	1993	7.1	太极张三丰(26842)
4.117	2007	8.9	圣经上这么说(55620)
4.117	1992	6.8	战火赤子心(7025)
4.117	1994	8.3	猎艳狂魔(2593)
4.117	2001	9.3	Scratch(5137)
4.117	2007	7.4	莫里哀情史(54621)
4.116	2006	7.9	面纱(49772)
4.116	1997	8.2	超时空接触(1584)
4.116	2001	6.6	色戒(8485)
4.116	2006	7.6	割腕者的天堂(56715)
4.115	2008	7.4	切·格瓦拉：阿根廷(64501)
4.115	1993	7.2	墓碑镇(553)
4.115	2002	8.1	血腥星期天(5632)
4.114	2008	8.5	本杰明·巴顿奇事(64957)
4.114	1994	7.5	万尼亚在42街口(334)
4.114	2001	8.5	操作系统革命(6679)
4.113	1995	6.7	幸福就在牧场(115)
4.113	2006	7.9	超完美地狱(50011)
4.112	1994	8.8	林璎：强烈而清晰的洞察力(759)
4.112	2005	7.8	那些最伟大的比赛(37739)
4.112	1999	8.6	天堂的颜色(3456)
4.112	1999	8.2	成为约翰·马尔科维奇(2997)
4.111	1993	7.2	火线狙击(474)
4.111	2007	8.0	乐队造访(57243)
4.110	1999	8.4	我的魔鬼(3002)
4.109	1998	7.6	谋杀绿脚趾(1732)
4.109	1990	8.8	与狼共舞(590)
4.109	1999	7.1	狗男女(2580)
4.109	2003	8.6	追捕弗雷德曼家族(6380)
4.109	1995	8.1	赌城风云(16)
4.108	1992	7.6	大玩家(2289)
4.108	1998	7.8	爱我就让我快乐(2318)
4.107	1991	7.9	地中海(1184)
4.107	2006	8.4	巴黎，我爱你(50912)
4.106	2004	8.9	攻壳机动队2 无罪(27728)
4.106	2007	7.3	哈利·波特与凤凰社(54001)
4.105	2003	8.3	雪行者(33558)
4.105	2003	6.4	沙丘之子(7841)
4.105	2005	7.7	天堂此时(41527)
4.105	1993	8.5	情枭的黎明(431)
4.105	1999	7.5	校园风云(2599)
4.105	2006	8.0	大急救(48698)
4.104	2006	7.4	影片未分级(44788)
4.104	1998	8.9	楚门的世界(1682)
4.104	2001	7.9	小岛惊魂(4720)
4.104	2004	7.8	大号的我(8464)
4.102	2008	6.6	长驱直入(61253)
4.102	2006	7.5	阿基拉和拼字大赛(44709)
4.102	1999	8.3	高山上的世界杯(3241)
4.101	1992	7.4	小人物狂想曲(7286)
4.099	1995	8.7	爱在黎明破晓前(215)
4.098	2000	6.9	人狗对对碰(3911)
4.097	2007	7.2	破绽(52604)
4.095	1998	7.8	移魂都市(1748)
4.094	1993	8.3	喜福会(1678)
4.094	2002	7.5	烤肉点(8070)
4.093	2001	8.2	兵临城下(4223)
4.093	1997	8.6	小偷(8025)
4.093	1998	7.1	零办法(1845)
4.092	1996	7.3	艾玛(838)
4.092	2004	8.0	替天行盗(33903)
4.092	1997	7.5	六重唱(2493)
4.091	1999	7.6	加油站袭击事件(8805)
4.090	2007	8.4	自由作家(49910)
4.090	1999	7.3	鬼狗杀手(3328)
4.090	2000	7.6	夏天的滋味(4391)
4.089	2005	8.0	卡特教练(31225)
4.089	1990	8.7	60年代的伯克利(7488)
4.089	2004	7.0	2046(27266)
4.089	2004	7.6	怪物史瑞克2(8360)
4.088	1990	7.4	豪门孽债(4211)
4.088	2002	7.7	烽烟岁月(5817)
4.087	2002	7.7	猫的报恩(27731)
4.086	1990	7.5	菊豆(26694)
4.086	1992	8.1	人咬狗(3266)
4.086	1997	7.2	来自天上的声音(1694)
4.086	2006	7.7	关塔那摩之路(46559)
4.086	1993	8.6	不一样的天空(337)
4.086	1991	8.3	地球之夜(1279)
4.086	1998	7.7	同窗的爱(7034)
4.085	1992	6.5	爱国者游戏(3256)
4.083	1994	8.2	天涯海角(314)
4.082	2004	7.9	维拉·德雷克(8951)
4.082	2000	8.2	分道不扬镳(4347)
4.082	1999	8.0	洗澡(3787)
4.081	2006	7.2	疯狂店员2(45728)
4.081	1992	7.1	四千金的情人(6442)
4.081	2008	7.4	银行大劫案(58295)
4.081	1993	7.7	水泥花园(1437)
4.081	2008	7.8	马拉多纳(61742)
4.081	2008	7.4	古怪因子(60293)
4.080	2007	8.4	一望无际(55071)
4.080	2002	8.5	弗里达(5791)
4.080	1997	8.6	春光乍泄(7486)
4.080	2007	7.2	说做就做的人(56671)
4.079	2006	7.5	波特小姐(50160)
4.079	2003	6.2	单身男子俱乐部(6188)
4.079	1994	8.9	钮扣战争(8221)
4.079	2008	8.0	杀手没有假期(57669)
4.079	1990	8.3	危情十日(3499)
4.079	2001	7.3	下岗风波(4381)
4.079	1995	7.5	和平饭店(787)
4.078	1991	7.7	黄飞鸿(6721)
4.078	2004	7.7	水中漫步(32025)
4.078	1991	8.5	追梦者(3060)
4.078	2005	7.6	克来蒙的帕妃小姐(47148)
4.078	1994	7.8	不朽真情(249)
4.078	1997	7.9	冰风暴(1635)
4.077	2004	7.2	西蒙(33603)
4.077	2005	7.7	我心遗忘的节奏(34148)
4.077	2002	7.5	少数派报告(5445)
4.076	2004	7.1	舞台丽人(8915)
4.075	1993	7.7	银色·性·男女(535)
4.075	2007	7.8	刑房(52281)
4.075	2005	7.6	亲切的金子(42632)
4.075	2004	7.6	割礼龙凤斗(31359)
4.074	1998	8.5	秋天的故事(2708)
4.074	1997	7.8	第五元素(1527)
4.074	2006	7.6	寻爱之旅(60393)
4.073	1994	9.1	新鲜(456)
4.073	1998	7.6	死亡密码(1921)
4.073	2005	6.9	追凶(44761)
4.073	2004	7.9	希特勒的男孩(33124)
4.072	1996	6.7	格雷的剖析(4175)
4.072	1992	8.0	黑潮(3246)
4.072	1996	8.3	浮云世事(26939)
4.071	2003	7.5	五道障碍(8930)
4.071	2000	7.3	奇迹小子(3317)
4.071	1996	7.7	沉睡者(1061)
4.071	1993	7.9	侏罗纪公园(480)
4.070	1993	8.7	追梦赤子心(524)
4.070	2007	7.8	控制(55444)
4.070	1992	8.3	大河恋(3100)
4.069	1998	8.5	水牛城66(1916)
4.068	2000	8.6	吸血鬼猎人D(5146)
4.068	2000	7.7	沙之下(4273)
4.068	2003	7.6	欲盖弥彰(6932)
